"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"192","crg:105349022","Day 1","brown","crg04814",2.65,0.29,"Motor proteins","LOC111131240"," tctex1 domain-containing protein 1-like"
"193","crg:105349022","Day 1","brown","crg04814",2.65,0.29,"Motor proteins","LOC111131494"," tctex1 domain-containing protein 1-like"
"194","crg:105317377","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111105460"," vacuolar protein sorting-associated protein VTA1 homolog"
"195","crg:105317406","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111108357"," early endosome antigen 1-like"
"196","crg:105317810","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111127928"," AP-2 complex subunit sigma-like"
"197","crg:105318284","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111120602"," ADP-ribosylation factor GTPase-activating protein 1-like"
"198","crg:105318650","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111134954"," vacuolar protein sorting-associated protein 29"
"199","crg:105320715","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111104028"," WASH complex subunit 3-like"
"200","crg:105320966","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111122995"," sorting nexin-5-like"
"201","crg:105321295","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111137595"," vacuolar protein sorting-associated protein 26B-like"
"202","crg:105321295","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111136830"," vacuolar protein sorting-associated protein 26B-like"
"203","crg:105321861","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111130368"," charged multivesicular body protein 1a-like"
"204","crg:105321861","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111136878"," charged multivesicular body protein 1a-like"
"205","crg:105323265","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111121437"," STAM-binding protein-like"
"206","crg:105323265","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111121253"," STAM-binding protein-like"
"207","crg:105323313","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111121833"," ADP-ribosylation factor 5-like"
"208","crg:105323313","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111118205"," ADP-ribosylation factor 1-like"
"209","crg:105323313","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111118264"," ADP-ribosylation factor-like"
"210","crg:105325532","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111131429"," caveolin-1-like"
"211","crg:105325532","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111109850"," caveolin-1-like"
"212","crg:105325532","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111115448"," caveolin-1-like"
"213","crg:105325532","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111110461"," caveolin-1-like"
"214","crg:105325532","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111110759"," caveolin-1-like"
"215","crg:105325532","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111110460"," caveolin-1-like"
"216","crg:105326340","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111133388"," signal transducing adapter molecule 2-like"
"217","crg:105327336","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111099150"," ras-related protein Rab-24-like"
"218","crg:105327336","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111125144"," ras-related protein Rab-5B-like"
"219","crg:105327336","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111137647"," ras-related protein Rab-24-like"
"220","crg:105328967","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111115795"," partitioning defective 3 homolog"
"221","crg:105329694","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111115065"," ras-related protein Rab-8A-like"
"222","crg:105329694","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111113034"," ras-related protein Rab-8A-like"
"223","crg:105330661","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111124833"," uncharacterized"
"224","crg:105331012","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111135203"," actin-related protein 2/3 complex subunit 3-like"
"225","crg:105331012","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111135421"," actin-related protein 2/3 complex subunit 3-like"
"226","crg:105332889","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111103356"," phospholipase D1-like"
"227","crg:105333224","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111134129"," AP-2 complex subunit alpha-2-like"
"228","crg:105333224","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111136866"," AP-2 complex subunit alpha-2-like"
"229","crg:105333773","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111099900"," charged multivesicular body protein 2b-like"
"230","crg:105333773","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111099617"," charged multivesicular body protein 2b-like"
"231","crg:105334311","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111116971"," ras-related protein Rab-11A"
"232","crg:105334480","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111134329"," F-actin-capping protein subunit beta-like"
"233","crg:105335021","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111131214"," sorting nexin-2-like"
"234","crg:105336965","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111119533"," disabled homolog 1-like"
"235","crg:105337075","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111124036"," arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2-like"
"236","crg:105337849","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111131657"," cell division control protein 42-like"
"237","crg:105337934","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111125974"," vacuolar protein sorting-associated protein 37A-like"
"238","crg:105337984","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111113533"," mothers against decapentaplegic homolog 2-like"
"239","crg:105337984","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111112940"," mothers against decapentaplegic homolog 3-like"
"240","crg:105337984","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111113532"," mothers against decapentaplegic homolog 3-like"
"241","crg:105337984","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111112841"," mothers against decapentaplegic homolog 3-like"
"242","crg:105337984","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111113534"," mothers against decapentaplegic homolog 2-like"
"243","crg:105337984","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111113528"," mothers against decapentaplegic homolog 3-like"
"244","crg:105338002","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111112700"," ubiquitin carboxyl-terminal hydrolase 8-like"
"245","crg:105338055","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111101148"," ADP-ribosylation factor GTPase-activating protein 2-like"
"246","crg:105338055","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111101822"," ADP-ribosylation factor GTPase-activating protein 2-like"
"247","crg:105338738","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111107174"," rabenosyn-5-like"
"248","crg:105339683","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111110761"," caveolin-1-like"
"249","crg:105339683","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111110462"," caveolin-1-like"
"250","crg:105339683","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111110760"," caveolin-1-like"
"251","crg:105339683","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111110463"," caveolin-1-like"
"252","crg:105339958","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111100622"," cation-independent mannose-6-phosphate receptor-like"
"253","crg:105339958","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111100629"," cation-independent mannose-6-phosphate receptor-like"
"254","crg:105341030","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111125352"," spartin-like"
"255","crg:105342004","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111119457"," Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1-like"
"256","crg:105342074","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111130157"," sorting nexin-6-like"
"257","crg:105342245","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111133563"," rab GTPase-binding effector protein 1-like"
"258","crg:105342245","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111134821"," rab GTPase-binding effector protein 1-like"
"259","crg:105342463","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111135567"," clathrin light chain B-like"
"260","crg:105342463","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111115748"," clathrin light chain B-like"
"261","crg:105342776","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111120187"," brefeldin A-inhibited guanine nucleotide-exchange protein 1-like"
"262","crg:105342992","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111112439"," kinesin heavy chain-like"
"263","crg:105343266","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111131029"," EH domain-containing protein 3-like"
"264","crg:105345381","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111136896"," AP-2 complex subunit mu"
"265","crg:105345550","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111104118"," low density lipoprotein receptor adapter protein 1-B-like"
"266","crg:105345550","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111104479"," low density lipoprotein receptor adapter protein 1-B-like"
"267","crg:105346975","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111120184"," rab11 family-interacting protein 4B-like"
"268","crg:105346975","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111120513"," rab11 family-interacting protein 4B-like"
"269","crg:105347007","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111135311"," ras-related protein Rab-35-like"
"270","crg:105347010","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111133356"," vacuolar protein sorting-associated protein 37B-like"
"271","crg:105347197","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111119514"," epsin-2-like"
"272","crg:105347197","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111118830"," epsin-2-like"
"273","crg:105347356","Day 1","brown","crg04144",2.58,0.27,"Endocytosis","LOC111122220"," RUN and FYVE domain-containing protein 2-like"
"274","crg:105320100","Day 1","green","crg03060",1.55,0.27,"Protein export","LOC111128765"," signal recognition particle 9 kDa protein-like"
"275","crg:105325007","Day 1","green","crg03060",1.55,0.27,"Protein export","LOC111126975"," signal recognition particle receptor subunit alpha-like"
"276","crg:105329775","Day 1","green","crg03060",1.55,0.27,"Protein export","LOC111136391"," signal recognition particle receptor subunit beta-like"
"277","crg:105333774","Day 1","green","crg03060",1.55,0.27,"Protein export","LOC111101095"," translocation protein SEC63 homolog"
"278","crg:105333774","Day 1","green","crg03060",1.55,0.27,"Protein export","LOC111101167"," translocation protein SEC63 homolog"
"279","crg:105336249","Day 1","green","crg03060",1.55,0.27,"Protein export","LOC111124592"," signal peptidase complex subunit 3-like"
"280","crg:105341015","Day 1","green","crg03060",1.55,0.27,"Protein export","LOC111117985"," Golgi to ER traffic protein 4 homolog"
"281","crg:105347779","Day 1","green","crg03060",1.55,0.27,"Protein export","LOC111122095"," signal recognition particle subunit SRP68-like"
"282","crg:105318855","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111136571"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B-like"
"283","crg:105320203","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111130192"," protein transport protein Sec23A-like"
"284","crg:105322692","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111110298"," dnaJ homolog subfamily C member 5-like"
"285","crg:105322692","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111112558"," dnaJ homolog subfamily C member 5-like"
"286","crg:105325010","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111125576"," hypoxia up-regulated protein 1-like"
"287","crg:105328488","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111129951"," neutral alpha-glucosidase AB-like"
"288","crg:105328588","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111138014"," translocon-associated protein subunit alpha-like"
"289","crg:105329748","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111118731"," protein transport protein Sec24A-like"
"290","crg:105330141","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111135319"," probable ubiquitin-conjugating enzyme E2 7"
"291","crg:105333050","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111137420"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A-like"
"292","crg:105333673","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111120214"," ubiquitin-conjugating enzyme E2 2-like"
"293","crg:105333673","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111121898"," ubiquitin-conjugating enzyme E2 D2B-like"
"294","crg:105333673","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111120946"," ubiquitin-conjugating enzyme E2-17 kDa-like"
"295","crg:105333774","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111101095"," translocation protein SEC63 homolog"
"296","crg:105333774","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111101167"," translocation protein SEC63 homolog"
"297","crg:105338795","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111121740"," stress-activated protein kinase JNK-like"
"298","crg:105338795","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111121739"," stress-activated protein kinase JNK-like"
"299","crg:105339057","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111118049"," eukaryotic translation initiation factor 2 subunit 1-like"
"300","crg:105339435","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111125815"," dnaJ homolog shv-like"
"301","crg:105340372","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111126736"," oligosaccharyltransferase complex subunit OSTC-like"
"302","crg:105341091","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111120699"," GTP-binding protein SAR1-like"
"303","crg:105341095","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111120591"," protein disulfide-isomerase-like"
"304","crg:105341221","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111120467"," protein transport protein Sec24C-like"
"305","crg:105341388","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111115975"," protein disulfide-isomerase A6-like"
"306","crg:105342784","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111133565"," protein SEC13 homolog"
"307","crg:105342784","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111106364"," protein SEC13 homolog"
"308","crg:105343566","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111123155"," ubiquitin-conjugating enzyme E2 G2-like"
"309","crg:105343566","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111118147"," SUMO-conjugating enzyme UBC9-B"
"310","crg:105345701","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111133739"," translocon-associated protein subunit gamma-like"
"311","crg:105345989","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111129671"," heat shock protein 83-like"
"312","crg:105345989","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111129841"," heat shock protein HSP 90-beta-like"
"313","crg:105346120","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111136783"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit-like"
"314","crg:105346349","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111128545"," protein disulfide-isomerase A3-like"
"315","crg:105346349","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111128544"," protein disulfide-isomerase A3-like"
"316","crg:105346838","Day 1","green","crg04141",4.32,0.2,"Protein processing in endoplasmic reticulum","LOC111100861"," nucleotide exchange factor SIL1-like"
"317","crg:105319209","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111125507"," spliceosome RNA helicase DDX39B"
"318","crg:105319209","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111125507"," spliceosome RNA helicase DDX39B"
"319","crg:105321021","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111121238"," RNA-binding protein with serine-rich domain 1-B-like"
"320","crg:105321021","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111121238"," RNA-binding protein with serine-rich domain 1-B-like"
"321","crg:105321652","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111135039"," telomerase-binding protein EST1A-like"
"322","crg:105321652","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111134286"," telomerase-binding protein EST1A-like"
"323","crg:105323093","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111124701"," E3 SUMO-protein ligase RanBP2-like"
"324","crg:105323093","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111124696"," E3 SUMO-protein ligase RanBP2-like"
"325","crg:105325000","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111100355"," eukaryotic peptide chain release factor subunit 1"
"326","crg:105330886","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111114674"," partner of Y14 and mago-like"
"327","crg:105330886","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111111718"," partner of Y14 and mago-like"
"328","crg:105330886","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111114674"," partner of Y14 and mago-like"
"329","crg:105330886","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111111718"," partner of Y14 and mago-like"
"330","crg:105332258","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111103812"," importin subunit alpha-7-like"
"331","crg:105332566","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111119214"," exportin-6-like"
"332","crg:105333261","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111135694"," pre-mRNA 3' end processing protein WDR33-like"
"333","crg:105336239","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111135433"," RNA-binding protein Musashi homolog Rbp6-like"
"334","crg:105336642","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111121417"," mRNA export factor-like"
"335","crg:105337096","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111131148"," importin-7-like"
"336","crg:105338678","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111125077"," pre-mRNA cleavage complex 2 protein Pcf11-like"
"337","crg:105338838","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111138352"," ATP-dependent RNA helicase DDX19A-like"
"338","crg:105338838","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111138352"," ATP-dependent RNA helicase DDX19A-like"
"339","crg:105339039","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111125574"," small ubiquitin-related modifier 2-like"
"340","crg:105339039","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111125573"," small ubiquitin-related modifier 3-like"
"341","crg:105339845","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111120644"," eukaryotic peptide chain release factor GTP-binding subunit ERF3A-like"
"342","crg:105340039","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111100305"," nuclear pore complex protein Nup205-like"
"343","crg:105340039","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111099664"," nuclear pore complex protein Nup205-like"
"344","crg:105340039","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111101943"," nuclear pore complex protein Nup205-like"
"345","crg:105340881","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111122597"," transmembrane protein 33-like"
"346","crg:105340881","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111123383"," transmembrane protein 33-like"
"347","crg:105342784","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111133565"," protein SEC13 homolog"
"348","crg:105342784","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111106364"," protein SEC13 homolog"
"349","crg:105344597","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111108043"," regulator of nonsense transcripts 2-like"
"350","crg:105344597","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111108106"," regulator of nonsense transcripts 2-like"
"351","crg:105344597","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111108043"," regulator of nonsense transcripts 2-like"
"352","crg:105344597","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111108106"," regulator of nonsense transcripts 2-like"
"353","crg:105345875","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111131267"," serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma-like"
"354","crg:105347350","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111121980"," nuclear pore complex protein Nup85-like"
"355","crg:105347393","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111118848"," serine/threonine-protein kinase SMG1-like"
"356","crg:105347393","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111118849"," serine/threonine-protein kinase SMG1-like"
"357","crg:105347624","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111110572"," exportin-T-like"
"358","crg:105347624","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111110088"," exportin-T-like"
"359","crg:105347897","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111131105"," importin-11-like"
"360","crg:105348755","Day 1","green","crg03013",2.13,0.19,"Nucleocytoplasmic transport","LOC111134475"," RNA-binding protein 8A-like"
"361","crg:105348755","Day 1","green","crg03015",1.69,0.19,"mRNA surveillance pathway","LOC111134475"," RNA-binding protein 8A-like"
"362","crg:105317506","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111114067"," 40S ribosomal protein S11-like"
"363","crg:105318789","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111125240"," 40S ribosomal protein S26-like"
"364","crg:105319021","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111132297"," 60S ribosomal protein L15-like"
"365","crg:105319797","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111118983"," 40S ribosomal protein S7-like"
"366","crg:105319797","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111121848"," 40S ribosomal protein S7-like"
"367","crg:105321315","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111124874"," 60S ribosomal protein L19-like"
"368","crg:105321548","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111124252"," uncharacterized"
"369","crg:105321548","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111124261"," uncharacterized"
"370","crg:105324356","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111126128"," 40S ribosomal protein S3a-like"
"371","crg:105325638","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111136425"," 60S ribosomal protein L26-like"
"372","crg:105326418","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111118104"," 60S ribosomal protein L23"
"373","crg:105326463","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111106322"," 60S ribosomal protein L18a-like"
"374","crg:105326463","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111106383"," 60S ribosomal protein L18a-like"
"375","crg:105330130","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111130094"," 60S ribosomal protein L4-like"
"376","crg:105330605","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111135345"," 60S ribosomal protein L30-like"
"377","crg:105331157","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111118348"," 40S ribosomal protein S15Aa"
"378","crg:105332191","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111120976"," 40S ribosomal protein S2"
"379","crg:105332191","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111119040"," 40S ribosomal protein S2"
"380","crg:105332215","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111128580"," 40S ribosomal protein S15-like"
"381","crg:105332844","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111136230"," 60S ribosomal protein L14-like"
"382","crg:105332844","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111133720"," 60S ribosomal protein L14-like"
"383","crg:105333469","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111101860"," 60S ribosomal protein L35a-like"
"384","crg:105333956","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111137581"," 39S ribosomal protein L18, mitochondrial-like"
"385","crg:105335803","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111103110"," 60S ribosomal protein L13a-like"
"386","crg:105335803","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111103170"," 60S ribosomal protein L13a-like"
"387","crg:105336480","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111119745"," 60S ribosomal protein L10-like"
"388","crg:105336480","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111119970"," 60S ribosomal protein L10-like"
"389","crg:105337115","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111101507"," 60S ribosomal protein L32-like"
"390","crg:105337746","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111135849"," 60S ribosomal protein L13-like"
"391","crg:105338035","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111129410"," 60S ribosomal protein L11-like"
"392","crg:105338085","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111100708"," 40S ribosomal protein S13-like"
"393","crg:105338604","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111126614"," 60S ribosomal protein L5-like"
"394","crg:105338614","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111127437"," 60S ribosomal protein L35-like"
"395","crg:105338870","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111125367"," 60S ribosomal protein L7a-like"
"396","crg:105339104","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111123867"," 40S ribosomal protein S25-like"
"397","crg:105340032","Day 1","greenyellow","crg03010",15.1,0.36,"Ribosome","LOC111135077"," 40S ribosomal protein S8-like"
