"","Cgigas_KEGGID","Day","modColor","KEGGID_pathway","pathway.name","Num.genes.all","Num.genes.exp","Gene.IDs","Rich_factor","pvalue","log10_pvalue","qvalue","Cvirginica_GeneID","Cvirginica_Protein_name"
"129","crg:105325532","Day 0","blue","crg04144","Endocytosis",190,54,"105325532",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111131429"," caveolin-1-like"
"130","crg:105325532","Day 0","blue","crg04144","Endocytosis",190,54,"105325532",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111110460"," caveolin-1-like"
"131","crg:105342944","Day 0","blue","crg04144","Endocytosis",190,54,"105342944",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111131471"," caveolin-1-like"
"132","crg:105333107","Day 0","blue","crg04144","Endocytosis",190,54,"105333107",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111127933"," cell division control protein 42 homolog"
"133","crg:105321861","Day 0","blue","crg04144","Endocytosis",190,54,"105321861",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111136878"," charged multivesicular body protein 1a-like"
"134","crg:105321861","Day 0","blue","crg04144","Endocytosis",190,54,"105321861",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111130368"," charged multivesicular body protein 1a-like"
"135","crg:105330715","Day 0","blue","crg04144","Endocytosis",190,54,"105330715",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111103630"," charged multivesicular body protein 1b-like"
"136","crg:105330715","Day 0","blue","crg04144","Endocytosis",190,54,"105330715",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111103354"," charged multivesicular body protein 1b-like"
"137","crg:105320076","Day 0","blue","crg04144","Endocytosis",190,54,"105320076",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111102907"," charged multivesicular body protein 2a-like"
"138","crg:105320076","Day 0","blue","crg04144","Endocytosis",190,54,"105320076",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111104852"," charged multivesicular body protein 2a-like"
"139","crg:105333773","Day 0","blue","crg04144","Endocytosis",190,54,"105333773",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111099900"," charged multivesicular body protein 2b-like"
"140","crg:105333773","Day 0","blue","crg04144","Endocytosis",190,54,"105333773",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111099617"," charged multivesicular body protein 2b-like"
"141","crg:105321025","Day 0","blue","crg04144","Endocytosis",190,54,"105321025",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111120783"," charged multivesicular body protein 5-like"
"142","crg:105334621","Day 0","blue","crg04144","Endocytosis",190,54,"105334621",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111120603"," cytohesin-1-like"
"143","crg:105336965","Day 0","blue","crg04144","Endocytosis",190,54,"105336965",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111119533"," disabled homolog 1-like"
"144","crg:105347197","Day 0","blue","crg04144","Endocytosis",190,54,"105347197",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111119514"," epsin-2-like"
"145","crg:105347197","Day 0","blue","crg04144","Endocytosis",190,54,"105347197",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111118830"," epsin-2-like"
"146","crg:105337984","Day 0","blue","crg04144","Endocytosis",190,54,"105337984",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111113534"," mothers against decapentaplegic homolog 2-like"
"147","crg:105337984","Day 0","blue","crg04144","Endocytosis",190,54,"105337984",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111113533"," mothers against decapentaplegic homolog 2-like"
"148","crg:105337984","Day 0","blue","crg04144","Endocytosis",190,54,"105337984",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111112841"," mothers against decapentaplegic homolog 3-like"
"149","crg:105337984","Day 0","blue","crg04144","Endocytosis",190,54,"105337984",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111113528"," mothers against decapentaplegic homolog 3-like"
"150","crg:105337984","Day 0","blue","crg04144","Endocytosis",190,54,"105337984",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111113532"," mothers against decapentaplegic homolog 3-like"
"151","crg:105337984","Day 0","blue","crg04144","Endocytosis",190,54,"105337984",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111112940"," mothers against decapentaplegic homolog 3-like"
"152","crg:105328967","Day 0","blue","crg04144","Endocytosis",190,54,"105328967",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111115795"," partitioning defective 3 homolog"
"153","crg:105321057","Day 0","blue","crg04144","Endocytosis",190,54,"105321057",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111124952"," phosphatidylinositol 4-phosphate 5-kinase-like protein 1"
"154","crg:105321057","Day 0","blue","crg04144","Endocytosis",190,54,"105321057",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111124953"," phosphatidylinositol 4-phosphate 5-kinase-like protein 1"
"155","crg:105334479","Day 0","blue","crg04144","Endocytosis",190,54,"105334479",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111134328"," protein kinase C iota type-like"
"156","crg:105342245","Day 0","blue","crg04144","Endocytosis",190,54,"105342245",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111134821"," rab GTPase-binding effector protein 1-like"
"157","crg:105342245","Day 0","blue","crg04144","Endocytosis",190,54,"105342245",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111133563"," rab GTPase-binding effector protein 1-like"
"158","crg:105346975","Day 0","blue","crg04144","Endocytosis",190,54,"105346975",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111120184"," rab11 family-interacting protein 4B-like"
"159","crg:105346975","Day 0","blue","crg04144","Endocytosis",190,54,"105346975",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111120513"," rab11 family-interacting protein 4B-like"
"160","crg:105338738","Day 0","blue","crg04144","Endocytosis",190,54,"105338738",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111107174"," rabenosyn-5-like"
"161","crg:105328477","Day 0","blue","crg04144","Endocytosis",190,54,"105328477",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111130536"," rac-like GTP-binding protein ARAC3"
"162","crg:105321105","Day 0","blue","crg04144","Endocytosis",190,54,"105321105",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111135719"," ras-like GTP-binding protein rhoA"
"163","crg:105347459","Day 0","blue","crg04144","Endocytosis",190,54,"105347459",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111119369"," ras-related protein Rab-10-like"
"164","crg:105347459","Day 0","blue","crg04144","Endocytosis",190,54,"105347459",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111118549"," ras-related protein Rab-10-like"
"165","crg:105326340","Day 0","blue","crg04144","Endocytosis",190,54,"105326340",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111133388"," signal transducing adapter molecule 2-like"
"166","crg:105341030","Day 0","blue","crg04144","Endocytosis",190,54,"105341030",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111125352"," spartin-like"
"167","crg:105338002","Day 0","blue","crg04144","Endocytosis",190,54,"105338002",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111112700"," ubiquitin carboxyl-terminal hydrolase 8-like"
"168","crg:105318344","Day 0","blue","crg04144","Endocytosis",190,54,"105318344",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111128605"," uncharacterized"
"169","crg:105327949","Day 0","blue","crg04144","Endocytosis",190,54,"105327949",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111125308"," uncharacterized"
"170","crg:105330661","Day 0","blue","crg04144","Endocytosis",190,54,"105330661",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111124833"," uncharacterized"
"171","crg:105337934","Day 0","blue","crg04144","Endocytosis",190,54,"105337934",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111125974"," vacuolar protein sorting-associated protein 37A-like"
"172","crg:105347010","Day 0","blue","crg04144","Endocytosis",190,54,"105347010",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111133356"," vacuolar protein sorting-associated protein 37B-like"
"173","crg:105325544","Day 0","blue","crg04144","Endocytosis",190,54,"105325544",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111111648"," vacuolar protein sorting-associated protein 4-like"
"174","crg:105322237","Day 0","blue","crg04144","Endocytosis",190,54,"105322237",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111137816"," vacuolar segregation protein PEP7-like"
"175","crg:105327960","Day 0","blue","crg04144","Endocytosis",190,54,"105327960",0.284210526315789,0.00000923558004574836,5.03453582326035,0.000247902411754298,"LOC111118964"," zinc finger FYVE domain-containing protein 16-like"
"176","crg:105343409","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105343409",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111128349"," 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like"
"177","crg:105331084","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105331084",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111100148"," 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1-like"
"178","crg:105331671","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105331671",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111126336"," 72 kDa inositol polyphosphate 5-phosphatase-like"
"179","crg:105338399","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105338399",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111138290"," CDP-diacylglycerol--inositol 3-phosphatidyltransferase-like"
"180","crg:105329464","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105329464",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111120505"," inositol polyphosphate multikinase-like"
"181","crg:105337850","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105337850",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111130239"," inositol-tetrakisphosphate 1-kinase-like"
"182","crg:105336889","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105336889",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111129055"," inositol-trisphosphate 3-kinase B-like"
"183","crg:105335845","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105335845",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111125100"," inositol-trisphosphate 3-kinase homolog"
"184","crg:105348463","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105348463",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111127219"," myotubularin-related protein 2-like"
"185","crg:105321837","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105321837",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111135154"," myotubularin-related protein 3-like"
"186","crg:105318437","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105318437",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111125442"," myotubularin-related protein 6-like"
"187","crg:105331286","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105331286",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111119254"," phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN-like"
"188","crg:105346575","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105346575",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111135557"," phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform-like"
"189","crg:105329971","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105329971",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111136051"," phosphatidylinositol 4-kinase alpha-like"
"190","crg:105341855","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105341855",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111101137"," phosphatidylinositol 4-kinase beta-like"
"191","crg:105341855","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105341855",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111124467"," phosphatidylinositol 4-kinase beta-like"
"192","crg:105321057","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105321057",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111124952"," phosphatidylinositol 4-phosphate 5-kinase-like protein 1"
"193","crg:105321057","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105321057",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111124953"," phosphatidylinositol 4-phosphate 5-kinase-like protein 1"
"194","crg:105334177","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105334177",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111114943"," phosphatidylinositol 5-phosphate 4-kinase type-2 alpha-like"
"195","crg:105334177","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105334177",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111112578"," phosphatidylinositol 5-phosphate 4-kinase type-2 alpha-like"
"196","crg:105334177","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105334177",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111114942"," phosphatidylinositol 5-phosphate 4-kinase type-2 alpha-like"
"197","crg:105335996","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105335996",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111100314"," type I inositol 1,4,5-trisphosphate 5-phosphatase-like"
"198","crg:105347500","Day 0","blue","crg00562","Inositol phosphate metabolism",48,20,"105347500",0.416666666666667,0.0000207260531912223,4.6834833916093,0.000445064721158878,"LOC111114173"," uncharacterized"
"199","crg:105340989","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105340989",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111134642"," BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like"
"200","crg:105329658","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105329658",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111133262"," E3 ubiquitin-protein ligase AMFR-like"
"201","crg:105329658","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105329658",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111133263"," E3 ubiquitin-protein ligase AMFR-like"
"202","crg:105340300","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105340300",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111118909"," E3 ubiquitin-protein ligase SMURF2-like"
"203","crg:105343410","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105343410",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111130358"," E3 ubiquitin-protein ligase arih1-like"
"204","crg:105342014","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105342014",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111136265"," GTPase HRas"
"205","crg:105343202","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105343202",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111103945"," TBC1 domain family member 15-like"
"206","crg:105332371","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105332371",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111125920"," TNF receptor-associated factor 2-like"
"207","crg:105335025","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105335025",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111130707"," anti-apoptotic protein NR13-like"
"208","crg:105335025","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105335025",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111131320"," anti-apoptotic protein NR13-like"
"209","crg:105320700","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105320700",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111114705"," autophagy-related protein 9A-like"
"210","crg:105320700","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105320700",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111115682"," autophagy-related protein 9A-like"
"211","crg:105329824","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105329824",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111127325"," beclin-1-like"
"212","crg:105329824","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105329824",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111125798"," beclin-1-like"
"213","crg:105344588","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105344588",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111135701"," eukaryotic translation initiation factor 2-alpha kinase 3-like"
"214","crg:105318783","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105318783",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111100287"," forkhead box protein O-like"
"215","crg:105318783","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105318783",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111100101"," forkhead box protein O-like"
"216","crg:105331926","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105331926",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111134873"," gamma-aminobutyric acid receptor-associated protein-like 2"
"217","crg:105343010","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105343010",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111128831"," hypoxia-inducible factor 1-alpha-like"
"218","crg:105342338","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105342338",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111107924"," microphthalmia-associated transcription factor-like"
"219","crg:105342338","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105342338",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111107401"," microphthalmia-associated transcription factor-like"
"220","crg:105319833","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105319833",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111131738"," microtubule-associated proteins 1A/1B light chain 3C-like"
"221","crg:105319833","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105319833",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111131691"," microtubule-associated proteins 1A/1B light chain 3C-like"
"222","crg:105321000","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105321000",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111124616"," next to BRCA1 gene 1 protein-like"
"223","crg:105342525","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105342525",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111109652"," probable E3 ubiquitin-protein ligase ARI9"
"224","crg:105319044","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105319044",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111130067"," putative transcription factor p65 homolog"
"225","crg:105318331","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105318331",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111136845"," rab5 GDP/GTP exchange factor-like"
"226","crg:105325397","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105325397",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111112220"," ras-related protein M-Ras-like"
"227","crg:105325397","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105325397",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111113268"," ras-related protein M-Ras-like"
"228","crg:105345634","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105345634",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111127007"," sequestosome-1-like"
"229","crg:105320604","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105320604",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111135467"," serine/threonine-protein kinase PINK1, mitochondrial-like"
"230","crg:105318588","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105318588",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111107048"," serine/threonine-protein kinase TBK1-like"
"231","crg:105318591","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105318591",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111107200"," serine/threonine-protein kinase TBK1-like"
"232","crg:105321193","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105321193",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111116630"," tax1-binding protein 1 homolog"
"233","crg:105321193","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105321193",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111133771"," tax1-binding protein 1 homolog"
"234","crg:105341654","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105341654",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111120138"," transcription factor AP-1-like"
"235","crg:105338002","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105338002",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111112700"," ubiquitin carboxyl-terminal hydrolase 8-like"
"236","crg:105321000","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105321000",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111124322"," uncharacterized"
"237","crg:105325397","Day 0","blue","crg04137","Mitophagy - animal",85,29,"105325397",0.341176470588235,0.0000321273073443928,4.49312567203565,0.000574909710373345,"LOC111112222"," uncharacterized"
"238","crg:105343409","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105343409",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111128349"," 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like"
"239","crg:105343871","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105343871",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111112989"," BMP and activin membrane-bound inhibitor homolog"
"240","crg:105328278","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105328278",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111123211"," CREB-binding protein-like"
"241","crg:105328278","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105328278",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111105271"," CREB-binding protein-like"
"242","crg:105349031","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105349031",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111135857"," F-box/WD repeat-containing protein 1A-like"
"243","crg:105323165","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105323165",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111111223"," adenomatous polyposis coli protein-like"
"244","crg:105323165","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105323165",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111115638"," adenomatous polyposis coli protein-like"
"245","crg:105334024","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105334024",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111119203"," axin-1-like"
"246","crg:105335066","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105335066",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111120676"," calcium-dependent protein kinase C-like"
"247","crg:105341513","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105341513",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111136912"," casein kinase I-like"
"248","crg:105321198","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105321198",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111114913"," catenin delta-2-like"
"249","crg:105321198","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105321198",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111116519"," catenin delta-2-like"
"250","crg:105333108","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105333108",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111128186"," cdc42 homolog"
"251","crg:105342278","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105342278",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111117044"," colorectal mutant cancer protein-like"
"252","crg:105341767","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105341767",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111129877"," disheveled-associated activator of morphogenesis 1-A-like"
"253","crg:105325013","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105325013",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111124875"," frizzled-2-like"
"254","crg:105334062","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105334062",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111103593"," frizzled-4-like"
"255","crg:105346012","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105346012",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111124929"," glycogen synthase kinase-3 beta-like"
"256","crg:105346012","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105346012",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111125073"," glycogen synthase kinase-3 beta-like"
"257","crg:105326975","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105326975",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111134796"," leucine zipper putative tumor suppressor 2 homolog"
"258","crg:105347806","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105347806",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111126616"," leucine-rich repeat-containing G-protein coupled receptor 4-like"
"259","crg:105324984","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105324984",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111104770"," leucine-rich repeat-containing G-protein coupled receptor 5-like"
"260","crg:105324984","Day 0","blue","crg04310","Wnt signaling pathway",109,39,"105324984",0.357798165137615,0.000000349422938460143,6.45664858842101,0.0000125056630606788,"LOC111105569"," leucine-rich repeat-containing G-protein coupled receptor 5-like"
